trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
153,0,153,0,307.74038329999894,,307.70327159995213,10,307.74038329999894,307.74038329999894,0.025841400027275085,310.6828428999288,[-0.14074074074074075],[0.10833333333333334],[1],[0],[0],[2.9539407999254763],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
154,0,154,0,310.72331769997254,,310.6855988999596,10,310.72331769997254,310.72331769997254,0.026361300027929246,313.39874939993024,[-0.09814814814814815],[-0.45092592592592595],[1],[0],[0],[2.687081699958071],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
155,0,155,0,313.4229114999762,,313.40145929995924,5,313.4229114999762,313.4229114999762,0.013620599987916648,314.86449820001144,[-0.4361111111111111],[-0.2064814814814815],[1],[0],[0],[1.4496424000244588],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
156,0,156,0,314.905973099987,,314.8672969000181,10,314.905973099987,314.905973099987,0.027463700040243566,316.56434539996553,[0.17592592592592593],[0.19907407407407407],[1],[0],[0],[1.6698663000715896],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
157,0,157,0,316.6054115999723,,316.56707180000376,10,316.6054115999723,316.6054115999723,0.02690999989863485,318.31353039992973,[-0.23425925925925925],[-0.22962962962962963],[1],[0],[0],[1.7196281999349594],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
158,0,158,0,318.33846490003634,,318.3162579999771,5,318.33846490003634,318.33846490003634,0.014558000024408102,320.11391139996704,[0.3675925925925926],[-0.32314814814814813],[1],[0],[0],[1.7833529999479651],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
159,0,159,0,320.1553946000058,,320.1166210999945,10,320.1553946000058,320.1553946000058,0.02726879995316267,321.6454322999343,[-0.022222222222222223],[-0.45740740740740743],[1],[0],[0],[1.501785899978131],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
160,0,160,0,321.68810659996234,,321.6480235999916,10,321.68810659996234,321.68810659996234,0.02794009994249791,323.11321670003235,[-0.06481481481481481],[0.34629629629629627],[1],[0],[0],[1.4374450999312103],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
161,0,161,0,323.1525594999548,,323.11582599999383,10,323.1525594999548,323.1525594999548,0.025608000112697482,325.09516299993265,[0.06944444444444445],[-0.2861111111111111],[1],[0],[0],[1.9539550000336021],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
162,0,162,0,325.13506999996025,,325.0978669000324,10,325.13506999996025,325.13506999996025,0.026069900020956993,326.4458012999967,[0.4185185185185185],[-0.24722222222222223],[1],[0],[0],[1.322077399934642],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
