trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
169,0,169,0,316.9079721000744,,316.8660928000463,10,316.9079721000744,316.9079721000744,0.028615899966098368,318.43004700005986,[-0.11203703703703703],[-0.38055555555555554],[1],[0],[0],[1.5355234999442473],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
170,0,170,0,318.4741489000153,,318.4327125001,10,318.4741489000153,318.4741489000153,0.027599900029599667,319.84565150004346,[-0.31296296296296294],[-0.36574074074074076],[1],[0],[0],[1.3855930999852717],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
171,0,171,0,319.87024860002566,,319.8482783000218,5,319.87024860002566,319.87024860002566,0.01404120004735887,321.76196910010185,[-0.2861111111111111],[0.46111111111111114],[1],[0],[0],[1.8998876999830827],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
172,0,172,0,321.80312080006115,,321.7647806000896,10,321.80312080006115,321.80312080006115,0.026808800059370697,323.3112548000645,[-0.24351851851851852],[0.3111111111111111],[1],[0],[0],[1.5199316999642178],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
173,0,173,0,323.3361010000808,,323.31392930005677,5,323.3361010000808,323.3361010000808,0.014870100072585046,325.17751050007064,[0.10833333333333334],[0.45740740740740743],[1],[0],[0],[1.84890570002608],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
174,0,174,0,325.2028365000151,,325.1804956000997,5,325.2028365000151,325.2028365000151,0.01472720003221184,327.37712920003105,[-0.10092592592592593],[0.06481481481481481],[1],[0],[0],[2.1821760999737307],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
175,0,175,0,327.4036423000507,,327.38024239998776,5,327.4036423000507,327.4036423000507,0.015600200043991208,329.07603100000415,[-0.040740740740740744],[0.26666666666666666],[1],[0],[0],[1.6804579999297857],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
176,0,176,0,329.1180913000135,,329.0789892000612,10,329.1180913000135,329.1180913000135,0.027131399954669178,331.55874390003737,[0.062037037037037036],[-0.05277777777777778],[1],[0],[0],[2.4529444000218064],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
177,0,177,0,331.5832974000368,,331.5613767000614,5,331.5832974000368,331.5832974000368,0.014038899913430214,335.2072521999944,[-0.22777777777777777],[-0.28425925925925927],[1],[0],[0],[3.6320430000778288],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
178,0,178,0,335.2342236000113,,335.21036120003555,5,335.2342236000113,335.2342236000113,0.015720799914561212,337.1898638000712,[0.34814814814814815],[-0.4185185185185185],[1],[0],[0],[1.9640628999331966],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
179,0,179,0,337.23523520003073,,337.1931891000131,10,337.23523520003073,337.23523520003073,0.03087329992558807,338.8235750000458,[-0.03888888888888889],[-0.09907407407407408],[1],[0],[0],[1.5998812000034377],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
180,0,180,0,338.84813450009096,,338.82612159999553,5,338.84813450009096,338.84813450009096,0.013952899957075715,340.70585260004736,[-0.24444444444444444],[0.39166666666666666],[1],[0],[0],[1.8659932999871671],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
181,0,181,0,340.73213740007486,,340.7088414999889,5,340.73213740007486,340.73213740007486,0.015279299928806722,341.83872070000507,[0.026851851851851852],[0.20833333333333334],[1],[0],[0],[1.1149075999855995],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
182,0,182,0,341.8808786000591,,341.8417219000403,10,341.8808786000591,341.8808786000591,0.026651900028809905,343.3052741000429,[-0.3731481481481482],[-0.1675925925925926],[1],[0],[0],[1.4372075001010671],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
183,0,183,0,343.33074920007493,,343.30802130000666,5,343.33074920007493,343.33074920007493,0.014851799933239818,344.18846650002524,[-0.4685185185185185],[-0.24722222222222223],[1],[0],[0],[0.8657361000077799],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
184,0,184,0,344.23444660007954,,344.19135720003396,10,344.23444660007954,344.23444660007954,0.028773800004273653,346.8536941000493,[0.3287037037037037],[-0.4388888888888889],[1],[0],[0],[2.633861100068316],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
185,0,185,0,346.8796287000878,,346.8563093000557,5,346.8796287000878,346.8796287000878,0.01475229999050498,347.9201980000362,[0.42962962962962964],[-0.3592592592592593],[1],[0],[0],[1.0493841998977587],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
186,0,186,0,347.9461275000358,,347.9231055000564,5,347.9461275000358,347.9461275000358,0.015183000010438263,348.8032906000735,[0.11388888888888889],[-0.37592592592592594],[1],[0],[0],[0.8652959000319242],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
187,0,187,0,348.85082240006886,,348.8070580000058,10,348.85082240006886,348.85082240006886,0.030185399926267564,350.61955890001263,[-0.30092592592592593],[0.13240740740740742],[1],[0],[0],[1.7826779000461102],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
188,0,188,0,350.6602245999966,,350.62206260010134,10,350.6602245999966,350.6602245999966,0.02569849998690188,353.73497360001784,[0.11851851851851852],[-0.43148148148148147],[1],[0],[0],[3.087149600032717],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
189,0,189,0,353.76108630001545,,353.7377367001027,5,353.76108630001545,353.76108630001545,0.015132099972106516,355.13459969998803,[-0.10277777777777777],[0.14722222222222223],[1],[0],[0],[1.3818629999877885],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
190,0,190,0,355.1595076000085,,355.13729870005045,5,355.1595076000085,355.1595076000085,0.014006500015966594,356.7340154000558,[0.4444444444444444],[0.06296296296296296],[1],[0],[0],[1.5829331999411806],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
191,0,191,0,356.78012930008117,,356.7373547999887,10,356.78012930008117,356.78012930008117,0.030129199963994324,358.3168133000145,[0.4824074074074074],[0.012037037037037037],[1],[0],[0],[1.5496916000265628],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
192,0,192,0,358.34048530005384,,358.3194445000263,5,358.34048530005384,358.34048530005384,0.013631799956783652,360.03330880007707,[0.08333333333333333],[-0.4324074074074074],[1],[0],[0],[1.7002733000554144],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
193,0,193,0,360.06014489999507,,360.0363968000747,5,360.06014489999507,360.06014489999507,0.015728299971669912,361.6324211000465,[-0.08148148148148149],[0.30092592592592593],[1],[0],[0],[1.5806343000149354],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
194,0,194,0,361.65723900008015,,361.63523730007,5,361.65723900008015,361.65723900008015,0.01437009999062866,362.8649643000681,[0.03888888888888889],[0.13148148148148148],[1],[0],[0],[1.2155629000626504],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
195,0,195,0,362.9082461000653,,362.86849470005836,10,362.9082461000653,362.9082461000653,0.02826729998923838,364.86484739999287,[-0.3037037037037037],[0.23055555555555557],[1],[0],[0],[1.9685490999836475],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
196,0,196,0,364.88927300006617,,364.8676948000211,5,364.88927300006617,364.88927300006617,0.013466300093568861,366.5307222000556,[0.36574074074074076],[-0.2657407407407407],[1],[0],[0],[1.6497825999977067],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
197,0,197,0,366.57761310006026,,366.5347728000488,10,366.57761310006026,366.57761310006026,0.030117499991320074,370.32994419999886,[0.275],[0.32314814814814813],[1],[0],[0],[3.765469199977815],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
198,0,198,0,370.35469680000097,,370.3326323000947,5,370.35469680000097,370.35469680000097,0.014098300016485155,373.2287834000308,[0.425],[-0.18796296296296297],[1],[0],[0],[2.8823164999485016],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
199,0,199,0,373.2553916000761,,373.2317226000596,5,373.2553916000761,373.2553916000761,0.015907199936918914,374.84460760001093,[-0.10648148148148148],[-0.26296296296296295],[1],[0],[0],[1.597170399967581],['target'],TS,001,2024-10-10_20h10.48.730,visula search,2024.1.5,None,2024-10-10 20h12.40.319911 +0530,
