trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
153,0,153,0,314.10428680002224,,314.0833473999519,5,314.10428680002224,314.10428680002224,0.01346919999923557,315.71346310002264,[0.3194444444444444],[0.44166666666666665],[1],[0],[0],[1.616779200034216],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
154,0,154,0,315.75684030004777,,315.71667310001794,10,315.75684030004777,315.75684030004777,0.029052999918349087,317.7129193999572,[-0.1935185185185185],[0.23055555555555557],[1],[0],[0],[1.967556199990213],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
155,0,155,0,317.7364896000363,,317.7154394000536,5,317.7364896000363,317.7364896000363,0.013599899946711957,319.496082299971,[-0.012037037037037037],[-0.08518518518518518],[1],[0],[0],[1.7672173000173643],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
156,0,156,0,319.5407736999914,,319.4991159000201,10,319.5407736999914,319.5407736999914,0.030070099979639053,321.6114254000131,[-0.08518518518518518],[0.4787037037037037],[1],[0],[0],[2.082540399977006],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
157,0,157,0,321.65276299999095,,321.614301100024,10,321.65276299999095,321.65276299999095,0.026675799977965653,323.8448611999629,[-0.4759259259259259],[0.32037037037037036],[1],[0],[0],[2.2041955000022426],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
158,0,158,0,323.87004109995905,,323.8474252000451,5,323.87004109995905,323.87004109995905,0.014663100009784102,325.02726829994936,[-0.3537037037037037],[0.25277777777777777],[1],[0],[0],[1.165390699985437],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
159,0,159,0,325.0514351000311,,325.0302026999416,5,325.0514351000311,325.0514351000311,0.013945500017143786,326.5431278999895,[-0.48148148148148145],[-0.15555555555555556],[1],[0],[0],[1.499218299984932],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
160,0,160,0,326.5703141000122,,326.546298500034,5,326.5703141000122,326.5703141000122,0.015781300025992095,328.4255155000137,[0.4722222222222222],[0.2796296296296296],[1],[0],[0],[1.863760199979879],[],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
161,0,161,0,328.47044299996924,,328.42926899995655,10,328.47044299996924,328.47044299996924,0.03023629996459931,330.7087088000262,[-0.2861111111111111],[-0.4546296296296296],[1],[0],[0],[2.2496822000248358],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
162,0,162,0,330.8198356999783,,330.7114646999398,10,330.8198356999783,330.8198356999783,0.09496129991021007,332.4250378999859,[-0.42685185185185187],[0.05185185185185185],[1],[0],[0],[1.6187281000893563],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
163,0,163,0,332.46659490000457,,332.42780019994825,10,332.46659490000457,332.46659490000457,0.02701560000423342,338.3232556999428,[0.3351851851851852],[-0.4111111111111111],[1],[0],[0],[5.86843059991952],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
164,0,164,0,338.3480117999716,,338.3260579999769,5,338.3480117999716,338.3480117999716,0.01458039996214211,342.189130499959,[0.2074074074074074],[-0.2722222222222222],[1],[0],[0],[3.8486868999898434],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
165,0,165,0,342.2328534000553,,342.1926872000331,10,342.2328534000553,342.2328534000553,0.02944860002025962,343.40437979996204,[0.1175925925925926],[-0.12777777777777777],[1],[0],[0],[1.1826839999994263],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
166,0,166,0,343.44472350005526,,343.407016400015,10,343.44472350005526,343.44472350005526,0.0261664999416098,345.43750809994526,[-0.41574074074074074],[-0.08518518518518518],[1],[0],[0],[2.0045321999350563],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
167,0,167,0,345.4815032000188,,345.44049259996973,10,345.4815032000188,345.4815032000188,0.029134800075553358,347.4701437000185,[0.462037037037037],[-0.012962962962962963],[1],[0],[0],[2.000990000087768],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
168,0,168,0,347.5103903999552,,347.47269229998346,10,347.5103903999552,347.5103903999552,0.025745299994014204,349.56926559994463,[0.06111111111111111],[-0.09351851851851851],[1],[0],[0],[2.07103939994704],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
169,0,169,0,349.61107570002787,,349.5721340000164,10,349.61107570002787,349.61107570002787,0.026732999947853386,351.2357800999889,[-0.4425925925925926],[-0.2175925925925926],[1],[0],[0],[1.6372110999654979],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
170,0,170,0,351.2617576000048,,351.23846629995387,5,351.2617576000048,351.2617576000048,0.014994299970567226,352.7517877999926,[-0.24074074074074073],[0.19814814814814816],[1],[0],[0],[1.4985020000021905],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
171,0,171,0,352.77971020003315,,352.7551394000184,5,352.77971020003315,352.77971020003315,0.01666189997922629,354.251670800033,[-0.06759259259259259],[0.41944444444444445],[1],[0],[0],[1.4801832999801263],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
172,0,172,0,354.2774117999943,,354.2550262999721,5,354.2774117999943,354.2774117999943,0.015276300022378564,355.5339976999676,[-0.10925925925925926],[0.18888888888888888],[1],[0],[0],[1.264101699925959],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
173,0,173,0,355.5594889000058,,355.53687559999526,5,355.5594889000058,355.5594889000058,0.014660999993793666,357.350475299987,[0.09722222222222222],[-0.12037037037037036],[1],[0],[0],[1.7991725000320002],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
174,0,174,0,357.3949924999615,,357.35346400004346,10,357.3949924999615,357.3949924999615,0.02937900007236749,358.66656140005216,[0.21851851851851853],[0.125],[1],[0],[0],[1.284032400115393],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
175,0,175,0,358.70677189994603,,358.66915570001584,10,358.70677189994603,358.70677189994603,0.025952600059099495,359.8828893000027,[0.275],[0.09907407407407408],[1],[0],[0],[1.187964400043711],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
176,0,176,0,359.90561130002607,,359.885453099967,5,359.90561130002607,359.90561130002607,0.013002400053665042,362.16525670001283,[-0.07222222222222222],[0.2759259259259259],[1],[0],[0],[2.266938599990681],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
177,0,177,0,362.18974950001575,,362.1683150000172,5,362.18974950001575,362.18974950001575,0.014156399993225932,363.73149110004306,[0.44814814814814813],[0.11666666666666667],[1],[0],[0],[1.5493199999909848],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
178,0,178,0,363.7577611999586,,363.7342980999965,5,363.7577611999586,363.7577611999586,0.015674900030717254,364.71435849997215,[0.04722222222222222],[0.08703703703703704],[1],[0],[0],[0.9646871000295505],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
179,0,179,0,364.7402721999679,,364.71712579997256,5,364.7402721999679,364.7402721999679,0.014842499978840351,366.8305380999809,[-0.09444444444444444],[-0.2935185185185185],[1],[0],[0],[2.0987658000085503],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
180,0,180,0,366.8552799000172,,366.83324039995205,5,366.8552799000172,366.8552799000172,0.01454490004107356,367.9132271000417,[0.1638888888888889],[-0.28888888888888886],[1],[0],[0],[1.0656286999583244],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
181,0,181,0,367.9413637999678,,367.9162742999615,5,367.9413637999678,367.9413637999678,0.017162299947813153,369.7294350999873,[0.14351851851851852],[0.43796296296296294],[1],[0],[0],[1.796340400003828],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
182,0,182,0,369.772327600047,,369.732690099976,10,369.772327600047,369.772327600047,0.02824969997163862,373.5944358999841,[0.05740740740740741],[0.019444444444444445],[1],[0],[0],[3.833842399995774],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
183,0,183,0,373.6198827000335,,373.5972598999506,5,373.6198827000335,373.6198827000335,0.014939999906346202,374.8605319999624,[0.22314814814814815],[-0.11481481481481481],[1],[0],[0],[1.2485823000315577],[],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
184,0,184,0,374.8864978000056,,374.86354219994973,5,374.8864978000056,374.8864978000056,0.015495900064706802,376.1439397999784,[0.07962962962962963],[-0.2351851851851852],[1],[0],[0],[1.26519659999758],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
185,0,185,0,376.18605979997665,,376.1472673000535,10,376.18605979997665,376.18605979997665,0.0273107000393793,377.92677719995845,[-0.47129629629629627],[-0.4074074074074074],[1],[0],[0],[1.7525682999985293],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
186,0,186,0,377.9668654999696,,377.9294291000115,10,377.9668654999696,377.9668654999696,0.025817999965511262,379.8925214000046,[0.20833333333333334],[-0.17314814814814813],[1],[0],[0],[1.9375116999726743],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
187,0,187,0,379.9152744000312,,379.89505609998014,5,379.9152744000312,379.9152744000312,0.013000400038436055,380.9928770000115,[0.06851851851851852],[-0.075],[1],[0],[0],[1.0847402000799775],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
188,0,188,0,381.04237689997535,,380.99901569995563,5,381.04237689997535,381.04237689997535,0.029370800009928644,382.75809050002135,[0.3277777777777778],[0.33425925925925926],[1],[0],[0],[1.7308068999554962],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
189,0,189,0,382.79367160005495,,382.76126689999364,5,382.79367160005495,382.79367160005495,0.020411000004969537,384.00775109999813,[-0.06388888888888888],[-0.001851851851851852],[1],[0],[0],[1.226418299949728],[],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
190,0,190,0,384.07022730004974,,384.01177480001934,10,384.07022730004974,384.07022730004974,0.04165939998347312,387.19030110002495,[-0.28888888888888886],[-0.18333333333333332],[1],[0],[0],[3.1375419000396505],[],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
191,0,191,0,387.21447340003215,,387.1928356999997,5,387.21447340003215,387.21447340003215,0.014566099969670177,388.34048779995646,[0.08425925925925926],[-0.2916666666666667],[1],[0],[0],[1.1330768999177963],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
192,0,192,0,388.3939649000531,,388.34596249996684,10,388.3939649000531,388.3939649000531,0.03756859991699457,390.60598939994816,[-0.39166666666666666],[-0.3592592592592593],[1],[0],[0],[2.223309100023471],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
193,0,193,0,390.6294035000028,,390.6085478999885,5,390.6294035000028,390.6294035000028,0.013159399968571961,392.52215570001863,[-0.3675925925925926],[0.38796296296296295],[1],[0],[0],[1.9006114000221714],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
194,0,194,0,392.5486043000128,,392.52537629997823,5,392.5486043000128,392.5486043000128,0.01584869995713234,393.8716489999788,[0.3138888888888889],[0.13240740740740742],[1],[0],[0],[1.3307642999570817],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
195,0,195,0,393.8978524999693,,393.87482649995945,5,393.8978524999693,393.8978524999693,0.015937200048938394,395.07133669999894,[0.44537037037037036],[0.3111111111111111],[1],[0],[0],[1.1809080999810249],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
196,0,196,0,395.0977488999488,,395.0744863,5,395.0977488999488,395.0977488999488,0.015282600070349872,396.5874590999447,[-0.4759259259259259],[0.3111111111111111],[1],[0],[0],[1.4979649999877438],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
197,0,197,0,396.63138289994095,,396.590682100039,10,396.63138289994095,396.63138289994095,0.028398099937476218,398.57037860003766,[0.3296296296296296],[-0.33055555555555555],[1],[0],[0],[1.9516694999765605],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
198,0,198,0,398.61146100005135,,398.5731333999429,10,398.61146100005135,398.61146100005135,0.026765399961732328,399.8032333999872,[0.21481481481481482],[-0.14722222222222223],[1],[0],[0],[1.2036172999069095],['target'],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
199,0,199,0,399.8427240999881,,399.8059022000525,10,399.8427240999881,399.8427240999881,0.0257339000236243,401.71964789996855,[0.1824074074074074],[0.0962962962962963],[1],[0],[0],[1.888277200050652],[],DM,001,2024-10-10_19h58.50.672,visula search,2024.1.5,None,2024-10-10 20h03.00.274554 +0530,
