trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
169,0,169,0,332.42815880000126,,332.3900462000165,10,332.42815880000126,332.42815880000126,0.02550600003451109,335.38653960009106,[0.000925925925925926],[0.02962962962962963],[1],[0],[0],[2.971197000006214],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
170,0,170,0,335.4300037000794,,335.38917710003443,10,335.4300037000794,335.4300037000794,0.028558199992403388,337.7533234000439,[0.45925925925925926],[0.08888888888888889],[1],[0],[0],[2.335689500090666],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
171,0,171,0,337.7932128000539,,337.7559367000358,10,337.7932128000539,337.7932128000539,0.026075699948705733,339.8179798000492,[0.43425925925925923],[-0.28703703703703703],[1],[0],[0],[2.036199099966325],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
172,0,172,0,339.8433453000616,,339.8208385000471,5,339.8433453000616,339.8433453000616,0.014620999922044575,342.2339261000743,[0.025],[-0.34814814814814815],[1],[0],[0],[2.3990133999614045],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
173,0,173,0,342.2770382000599,,342.2369543000823,10,342.2770382000599,342.2770382000599,0.028308300068601966,344.36662179999985,[-0.11388888888888889],[0.4722222222222222],[1],[0],[0],[2.1017864000750706],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
174,0,174,0,344.40753520000726,,344.36932810000144,10,344.40753520000726,344.40753520000726,0.02594740001950413,346.3326832000166,[-0.31296296296296294],[-0.29907407407407405],[1],[0],[0],[1.937698099995032],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
175,0,175,0,346.3754520000657,,346.3353868999984,10,346.3754520000657,346.3754520000657,0.026979000074788928,347.7325213000877,[-0.22592592592592592],[0.049074074074074076],[1],[0],[0],[1.370439099962823],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
176,0,176,0,347.75671960006,,347.7353726000292,5,347.75671960006,347.75671960006,0.01370769995264709,349.2314696999965,[-0.03425925925925926],[-0.046296296296296294],[1],[0],[0],[1.4826090999413282],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
177,0,177,0,349.2761984000681,,349.2347944000503,10,349.2761984000681,349.2761984000681,0.02931970008648932,350.7647120000329,[-0.3712962962962963],[0.2796296296296296],[1],[0],[0],[1.5010499000782147],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
178,0,178,0,350.7884051000001,,350.76727940002456,5,350.7884051000001,350.7884051000001,0.013439000002108514,352.4803637000732,[0.07037037037037037],[0.17222222222222222],[1],[0],[0],[1.6998493999708444],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
179,0,179,0,352.5060966000892,,352.48342870001215,5,352.5060966000892,352.5060966000892,0.014960600063204765,354.4968231000239,[0.42962962962962964],[0.028703703703703703],[1],[0],[0],[1.998721499927342],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
180,0,180,0,354.5420529000694,,354.4998099000659,10,354.5420529000694,354.5420529000694,0.029007799923419952,357.5959195001051,[0.4962962962962963],[-0.30925925925925923],[1],[0],[0],[3.067415500059724],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
181,0,181,0,357.62195080006495,,357.59869910008274,5,357.62195080006495,357.62195080006495,0.014966199989430606,359.47850379999727,[-0.1962962962962963],[-0.1287037037037037],[1],[0],[0],[1.864978599944152],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
182,0,182,0,359.5363872000016,,359.48323550005443,10,359.5363872000016,359.5363872000016,0.040214500040747225,361.0448032000568,[0.18981481481481483],[0.18518518518518517],[1],[0],[0],[1.521938299993053],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
183,0,183,0,361.0697633000091,,361.04733460000716,5,361.0697633000091,361.0697633000091,0.014133700053207576,362.59451310010627,[-0.01574074074074074],[-0.1962962962962963],[1],[0],[0],[1.5332120000384748],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
184,0,184,0,362.64037760009523,,362.5978584000841,10,362.64037760009523,362.64037760009523,0.029299799934960902,363.8266906000208,[-0.1638888888888889],[-0.25092592592592594],[1],[0],[0],[1.1998522999929264],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
185,0,185,0,363.8716817999957,,363.82990700006485,10,363.8716817999957,363.8716817999957,0.028948100050911307,373.0742464000359,[0.48055555555555557],[0.5],[1],[0],[0],[9.215635900036432],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
186,0,186,0,373.11448630003724,,373.0768728000112,10,373.11448630003724,373.11448630003724,0.02593130001332611,376.77337040007114,[-0.36018518518518516],[0.18611111111111112],[1],[0],[0],[3.6707727999892086],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
187,0,187,0,376.81387320009526,,376.77590640005656,10,376.81387320009526,376.81387320009526,0.025949300033971667,378.13949790003244,[-0.11666666666666667],[0.2462962962962963],[1],[0],[0],[1.337847400107421],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
188,0,188,0,378.16317830001935,,378.141998300096,5,378.16317830001935,378.16317830001935,0.013609700021333992,380.188518900075,[0.2564814814814815],[0.4564814814814815],[1],[0],[0],[2.0330879000248387],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
189,0,189,0,380.21320740005467,,380.1914013000205,5,380.21320740005467,380.21320740005467,0.01450060005299747,382.6377645001048,[0.25833333333333336],[-0.032407407407407406],[1],[0],[0],[2.4321080999216065],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
190,0,190,0,382.6810603000922,,382.64060130005237,10,382.6810603000922,382.6810603000922,0.028512899996712804,386.918768200092,[0.30833333333333335],[-0.4648148148148148],[1],[0],[0],[4.249920599977486],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
191,0,191,0,386.94351530005224,,386.9213571000146,5,386.94351530005224,386.94351530005224,0.01442060002591461,388.3521191000473,[-0.3351851851851852],[-0.09444444444444444],[1],[0],[0],[1.4165028999559581],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
192,0,192,0,388.3762678001076,,388.35482410003897,5,388.3762678001076,388.3762678001076,0.014111800002865493,390.0018520000158,[-0.2712962962962963],[-0.3138888888888889],[1],[0],[0],[1.633062700042501],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
193,0,193,0,390.0295887000393,,390.0057101000566,5,390.0295887000393,390.0295887000393,0.01694050000514835,393.9996026000008,[0.32685185185185184],[0.41574074074074074],[1],[0],[0],[3.977459399960935],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
194,0,194,0,394.02519440010656,,394.0027638000902,5,394.02519440010656,394.02519440010656,0.015302999992854893,398.33196460001636,[-0.44814814814814813],[0.412962962962963],[1],[0],[0],[4.314176599960774],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
195,0,195,0,398.3624759000959,,398.33667420002166,5,398.3624759000959,398.3624759000959,0.01832129992544651,402.06361940002535,[-0.12314814814814815],[-0.05462962962962963],[1],[0],[0],[3.7090499999467283],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
196,0,196,0,402.0910831000656,,402.06639960000757,5,402.0910831000656,402.0910831000656,0.01599949994124472,404.01327280001715,[0.1925925925925926],[0.24537037037037038],[1],[0],[0],[1.9314361000433564],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
197,0,197,0,404.0552262000274,,404.0159150999971,10,404.0552262000274,404.0552262000274,0.02657580003142357,410.3450827000197,[-0.012037037037037037],[-0.42407407407407405],[1],[0],[0],[6.302795100025833],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
198,0,198,0,410.3890722000506,,410.3478118000785,10,410.3890722000506,410.3890722000506,0.02753720001783222,412.67806649999693,[0.487962962962963],[0.19722222222222222],[1],[0],[0],[2.3029608000069857],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
199,0,199,0,412.72460820002016,,412.6812906000996,10,412.72460820002016,412.72460820002016,0.029539400013163686,419.40906330000143,[0.1935185185185185],[0.175],[1],[0],[0],[6.698658199980855],['target'],TK,001,2024-10-10_19h40.06.592,visula search,2024.1.5,None,2024-10-10 19h40.22.567699 +0530,
