reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40,55,62,9,3,66,3,143.39916290002293,,143.38553110000794,143.39916290002293,144.39883170000394,144.39883170000394,144.39883170000394,145.21709859999828,l,0.8112891000055242,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
15,35,13,9,4,67,1,145.23186060000444,,145.2181886000035,145.23186060000444,146.2317360000161,146.2317360000161,146.2317360000161,146.81637370001408,t,0.575944599986542,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
67,75,119,9,5,68,5,146.8313771999965,,146.81780630000867,146.8313771999965,147.83123840001645,147.83123840001645,147.83123840001645,148.98387550000916,t,1.1394662999955472,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
11,30,7,9,6,69,0,149.00463370000944,,148.986707700009,149.00463370000944,149.99719320001896,149.99719320001896,150.01412420000997,150.43275890001678,l,0.4320947000232991,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
40,55,62,10,0,70,3,150.44727510001394,,150.43407080002362,150.44727510001394,151.44655640001292,151.44655640001292,151.44655640001292,152.2816999000206,t,0.8187391000101343,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
15,35,13,10,1,71,1,152.2962419000105,,152.28293720001238,152.2962419000105,153.29595130000962,153.29595130000962,153.29595130000962,153.6637849000108,l,0.35852779998094775,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
11,30,7,10,2,72,0,153.67898900000728,,153.66477360000135,153.67898900000728,154.67907260000356,154.67907260000356,154.67907260000356,155.53107490000548,l,0.8384200999862514,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
67,75,119,10,3,73,5,155.55113010000787,,155.53328960001818,155.55113010000787,156.54609869999695,156.54609869999695,156.5615101000003,157.49579820001964,l,0.9328827999997884,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
27,50,21,10,4,74,2,157.51114090002375,,157.4967724000162,157.51114090002375,158.51104460001807,158.51104460001807,158.51104460001807,159.3622479000187,t,0.8434705999970902,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
78,80,162,10,5,75,6,159.3771940000006,,159.36386670000502,159.3771940000006,160.3771340000094,160.3771340000094,160.3771340000094,161.04571910001687,l,0.6634686000179499,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
49,60,89,10,6,76,4,161.06021060000057,,161.04740470001707,161.06021060000057,162.05993360001594,162.05993360001594,162.05993360001594,162.9444134000223,l,0.874844399979338,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
11,30,7,11,0,77,0,162.95964470002218,,162.94545540001127,162.95964470002218,163.95945080000092,163.95945080000092,163.95945080000092,164.69341669999994,l,0.7247303000185639,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
27,50,21,11,1,78,2,164.70856410000124,,164.69429300000775,164.70856410000124,165.7087632000039,165.7087632000039,165.7087632000039,166.2765647000051,t,0.5507618999981787,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
49,60,89,11,2,79,4,166.29144369999995,,166.27793510002084,166.29144369999995,167.29121789999772,167.29121789999772,167.29121789999772,167.92693149999832,t,0.6297018000041135,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
78,80,162,11,3,80,6,167.9441146000172,,167.92853610002203,167.9441146000172,168.94072030001553,168.94072030001553,168.95736910001142,169.62579550000373,t,0.6831229999952484,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
40,55,62,11,4,81,3,169.64231389999622,,169.6274157000007,169.64231389999622,170.64064070000313,170.64064070000313,170.65684630000032,171.50794380001025,t,0.8587348999863025,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
67,75,119,11,5,82,5,171.5229506000178,,171.50895489999675,171.5229506000178,172.5228300000017,172.5228300000017,172.5228300000017,173.24040270000114,t,0.7086377000086941,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
15,35,13,11,6,83,1,173.25569540000288,,173.24134570002207,173.25569540000288,174.2555748000159,174.2555748000159,174.2555748000159,174.84046820001095,l,0.5796993999974802,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
15,35,13,12,0,84,1,174.85527460000594,,174.84175740001956,174.85527460000594,175.85497210000176,175.85497210000176,175.85497210000176,176.439644099999,l,0.5736839000019245,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
11,30,7,12,1,85,0,176.45462760000373,,176.4407046000124,176.45462760000373,177.45447749999585,177.45447749999585,177.45447749999585,178.0392079000012,l,0.5737993000075221,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
67,75,119,12,2,86,5,178.05455250001978,,178.04024689999642,178.05455250001978,179.0540971000155,179.0540971000155,179.0540971000155,180.15528629999608,t,1.0850847999972757,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
49,60,89,12,3,87,4,180.17007150000427,,180.15680070000235,180.17007150000427,181.16984930000035,181.16984930000035,181.16984930000035,186.8530887000088,t,5.677895899978466,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
27,50,21,12,4,88,2,186.86883540000417,,186.85469510001712,186.86883540000417,187.8676553000114,187.8676553000114,187.88459550001426,188.33559500001138,l,0.4614544000069145,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
78,80,162,12,5,89,6,188.35063800000353,,188.33678750001127,188.35063800000353,189.35044979999657,189.35044979999657,189.35044979999657,190.06827950000297,t,0.7081517999758944,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
40,55,62,12,6,90,3,190.0833355000068,,190.0693498000037,190.0833355000068,191.08321020001313,191.08321020001313,191.08321020001313,192.20094100001734,t,1.10924319998594,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
49,60,89,13,0,91,4,192.21601490001194,,192.20217760000378,192.21601490001194,193.21543660000316,193.21543660000316,193.21543660000316,193.88375290000113,t,0.6511558000056539,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
11,30,7,13,1,92,0,193.89876569999615,,193.88501369999722,193.89876569999615,194.8985715000017,194.8985715000017,194.8985715000017,195.4326714000199,l,0.5279845999903046,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
67,75,119,13,2,93,5,195.44808870000998,,195.43369330000132,195.44808870000998,196.44789910002146,196.44789910002146,196.44789910002146,197.11636280000675,t,0.6624828999920283,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
27,50,21,13,3,94,2,197.13190320000285,,197.11784089999855,197.13190320000285,198.13080130002345,198.13080130002345,198.14749130001292,198.84883790000458,l,0.711063099995954,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
40,55,62,13,4,95,3,198.8637873000116,,198.8497993000201,198.8637873000116,199.8636119000148,199.8636119000148,199.8636119000148,200.79755740001565,t,0.9239342999935616,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
