delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,polygon.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep_sound.started,sound_1.started,sound_1.stopped,beep_sound.stopped,responses.started,display_text.started,textbox.started,button.started,responses.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart
0.4,1000,exp,0,1,1,10,10.371416,,10.3595369,10.371416,11.3716271,11.3716271,11.3716271,11.7074439,space,0.3332687,None,11.7088938,12.12094417,12.454251,12.4252668,12.4253311,12.454251,12.454251,12.454251,18.3054548,200,1,[5.877118700009305],[5.87713090001489],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,0,2,2,11,18.3190414,,18.3069379,18.3190414,19.3191547,19.3191547,19.3191547,20.2038252,space,0.8726323,None,20.2053451,20.91860427,21.2408091,21.2149781,21.215028,21.2408091,21.2408091,21.2408091,25.4023141,400,1,[4.184227499994449],[4.184241100010695],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,0,3,3,6,25.4168078,,25.4038838,25.4168078,26.4167605,26.4167605,26.4167605,28.5015375,space,2.0759634,None,28.5028075,28.61597557,28.9460128,28.9157602,28.9158352,28.9460128,28.9460128,28.9460128,31.5169257,300,1,[2.5979554999794345],[2.5979701999749523],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,0,4,4,8,31.5315315,,31.5184223,31.5315315,32.5315888,32.5315888,32.5315888,34.564745,space,2.0165087,None,34.5657311,35.27989437,35.5980533,35.5746802,35.5747164,35.5980533,35.5980533,35.5980533,47.8284032,100,1,[12.251361900009215],[12.251376100000925],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,0,5,5,4,47.842618,,47.8298421,47.842618,48.8425115,48.8425115,48.8425115,50.8451414,space,2.0000412,None,50.8464011,51.25852627,51.5857916,51.5549084,51.5549816,51.5857916,51.5857916,51.5857916,55.4589528,200,1,[3.900656399986474],[3.9006712999835145],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,0,6,6,3,55.4737609,,55.4604241,55.4737609,56.4734129,56.4734129,56.4734129,57.7084718,space,1.2273335,None,57.7097524,57.82297267,58.1558367,58.1253254,58.1253887,58.1558367,58.1558367,58.1558367,61.6571989,80,1,[3.5286365000065416],[3.5286515000043437],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,0,7,7,9,61.6716137,,61.65878,61.6716137,62.6715331,62.6715331,62.6715331,63.0569878,space,0.3716262,None,63.0582365,63.17100137,63.5061059,63.4754075,63.4754842,63.5061059,63.5061059,63.5061059,70.2379682,300,1,[6.759137799992459],[6.7591537999978755],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,0,9,9,5,79.2324957,,79.2192973,79.2324957,80.2322499,80.2322499,80.2322499,81.0671861,space,0.8298799,None,81.0684992,81.78146087,82.1175165,82.0855963,82.0856782,82.1175165,82.1175165,82.1175165,85.5327798,900,1,[3.4437104999960866],[3.4437260999984574],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,0,11,11,7,92.893977,,92.8806823,92.893977,93.8935347,93.8935347,93.8935347,97.4618469,space,3.5567333,None,97.463092,97.87632407,98.2072791,98.1752938,98.1753812,98.2072791,98.2072791,98.2072791,101.4107484,500,1,[3.2317275000095833],[3.2317437999881804],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,1,0,12,8,101.4248682,,101.4122046,101.4248682,102.4246867,102.4246867,102.4246867,108.0256445,space,5.5878124,None,108.0269144,108.7391881,109.0681083,109.0351096,109.0351741,109.0681083,109.0681083,109.0681083,113.80643,200,1,[4.767541200009873],[4.767555800004629],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,1,2,14,3,119.6022776,,119.5892692,119.6022776,120.6019274,120.6019274,120.6019274,121.9366326,space,1.3192913,None,121.9377598,122.0515183,122.3890034,122.3554861,122.3555576,122.3890034,122.3890034,122.3890034,124.6360722,400,1,[2.277200400014408],[2.277216499991482],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,1,3,15,10,124.6505569,,124.6376149,124.6505569,125.6503226,125.6503226,125.6503226,127.3355921,space,1.679256,None,127.3370069,127.7494728,128.0774684,128.0450272,128.0450993,128.0774684,128.0774684,128.0774684,130.1674855,400,1,[2.1188900000124704],[2.1189061000186484],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,1,5,17,5,135.2133606,,135.2004842,135.2133606,136.213464,136.213464,136.213464,136.6991243,space,0.4745967,None,136.7005651,137.4129037,137.7470676,137.7153849,137.7154743,137.7470676,137.7470676,137.7470676,139.4805341,500,1,[1.7617909999971744],[1.7618051999888849],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,1,6,18,9,139.4951975,,139.4819818,139.4951975,140.4952717,140.4952717,140.4952717,140.5302063,space,0.0198391,None,140.5314863,140.6454421,140.9768844,140.9450476,140.9451484,140.9768844,140.9768844,140.9768844,143.829916,90,1,[2.881183499994222],[2.8811996000004],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,1,7,19,4,143.8441405,,143.8314015,143.8441405,144.844008,144.844008,144.844008,145.0289128,space,0.1680724,None,145.0302047,145.4433388,145.7761939,145.7453057,145.7454059,145.7761939,145.7761939,145.7761939,148.7102902,100,1,[2.961603000003379],[2.9616176999988966],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,1,8,20,7,148.7253142,,148.7119669,148.7253142,149.7245412,149.7245412,149.7245412,150.0592448,space,0.3264881,None,150.0601847,150.4741249,150.7959744,150.774504,150.7745439,150.7959744,150.7959744,150.7959744,154.8579879,900,1,[4.081151899998076],[4.081165899988264],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,1,9,21,6,154.8728,,154.8594726,154.8728,155.8727367,155.8727367,155.8727367,156.0254643,space,0.1450193,None,156.0267284,156.1394585,156.4657814,156.4351538,156.43525,156.4657814,156.4657814,156.4657814,159.0742838,400,1,[2.6358408000087366],[2.6358559000073],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,1,11,23,11,164.4369613,,164.4237972,164.4369613,165.4368723,165.4368723,165.4368723,165.6557349,space,0.2076028,None,165.6569978,166.3699415,166.6954547,166.6649887,166.665084,166.6954547,166.6954547,166.6954547,168.6878916,999,1,[2.0194934000028297],[2.0195091999776196],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,2,1,25,3,173.8838774,,173.8711479,173.8838774,174.883666,174.883666,174.883666,176.1355314,space,1.2424258,None,176.1368005,176.249872,176.5744885,176.544841,176.5449089,176.5744885,176.5744885,176.5744885,179.0343483,200,1,[2.4861439999949653],[2.4861598999996204],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,2,2,26,4,179.0486424,,179.0358661,179.0486424,180.0486135,180.0486135,180.0486135,180.5672597,space,0.5077344,None,180.5685687,180.9815417,181.3198752,181.2856927,181.2857648,181.3198752,181.3198752,181.3198752,184.232189,400,1,[2.9430371000198647],[2.943050800007768],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,2,3,27,7,184.2467871,,184.2335567,184.2467871,185.2468708,185.2468708,185.2468708,186.5318909,space,1.2674776,None,186.5331234,186.9463563,187.2767834,187.2451729,187.2452461,187.2767834,187.2767834,187.2767834,193.7962746,300,1,[6.547445400006836],[6.547460400004638],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,2,4,28,8,193.8107486,,193.7977708,193.8107486,194.8102286,194.8102286,194.8102286,195.3457503,space,0.5286567,None,195.347063,196.0600724,196.3871972,196.3554153,196.3554889,196.3871972,196.3871972,196.3871972,198.4778092,400,1,[2.118672200012952],[2.1186873000115156],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,2,6,30,5,203.473881,,203.4609215,203.473881,204.4738402,204.4738402,204.4738402,205.575315,space,1.0893999,None,205.576568,206.2897788,206.6169028,206.5853478,206.5854315,206.6169028,206.6169028,206.6169028,209.0404844,999,1,[2.4514591000042856],[2.451473299995996],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,2,8,32,6,213.8533397,,213.8406366,213.8533397,214.8535852,214.8535852,214.8535852,215.8551392,space,0.9842867,None,215.8564116,215.9697607,216.2975341,216.2656097,216.2656847,216.2975341,216.2975341,216.2975341,220.1709471,60,1,[3.901713400002336],[3.9017293000069913],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,2,9,33,10,220.1850966,,220.1724573,220.1850966,221.1844497,221.1844497,221.1844497,222.0689962,space,0.8806917,None,222.0696911,222.483552,222.8027184,222.7844715,222.784506,222.8027184,222.8027184,222.8027184,225.7187241,880,1,[2.9319579000002705],[2.9319736000034027],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,2,10,34,11,225.7331571,,225.7205072,225.7331571,226.7330181,226.7330181,226.7330181,226.8183506,space,0.0678284,None,226.8196023,227.5325184,227.8664424,227.8351543,227.8352245,227.8664424,227.8664424,227.8664424,230.5503707,50,1,[2.711493699986022],[2.71150909998687],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,2,11,35,9,230.5647413,,230.5519155,230.5647413,231.5647348,231.5647348,231.5647348,233.233179,space,1.6648053,None,233.2351136,233.3472853,233.6763268,233.6454268,233.6455026,233.6763268,233.6763268,233.6763268,237.04822,20,1,[3.3992795000085607],[3.399295200011693],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,3,0,36,10,237.0625901,,237.0497854,237.0625901,238.0624537,238.0624537,238.0624537,239.3143645,space,1.243285,None,239.3158844,239.7284411,240.0586404,240.025195,240.0252673,240.0586404,240.0586404,240.0586404,245.7785944,100,1,[5.749647600023309],[5.749662800022634],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,3,2,38,9,251.7075809,,251.6945652,251.7075809,252.7075266,252.7075266,252.7075266,253.4596298,space,0.7416125,None,253.4609474,253.5738329,253.9067096,253.8759894,253.8760627,253.9067096,253.9067096,253.9067096,257.6081419,30,1,[3.728776200005086],[3.7287922000105027],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,3,3,39,4,257.6223192,,257.6097223,257.6223192,258.6222757,258.6222757,258.6222757,259.240363,space,0.6007978,None,259.2416149,259.655102,259.986415,259.9555643,259.9556364,259.986415,259.986415,259.986415,263.4225775,500,1,[3.4636043999926187],[3.4636203999980353],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,3,4,40,6,263.436918,,263.4245078,263.436918,264.4368196,264.4368196,264.4368196,267.0050353,space,2.5540823,None,267.0063267,267.1191981,267.4416296,267.414438,267.4144931,267.4416296,267.4416296,267.4416296,270.919898,990,1,[3.502651499991771],[3.5026668999926187],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,3,5,41,5,270.9341521,,270.9215404,270.9341521,271.9342674,271.9342674,271.9342674,272.6863108,space,0.7460167,None,272.6876978,273.4003053,273.7344253,273.701265,273.7013856,273.7344253,273.7344253,273.7344253,276.2517666,50,1,[2.5468133999966085],[2.5468269000120927],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,3,7,43,11,288.2787753,,288.2658606,288.2787753,289.2786332,289.2786332,289.2786332,289.7806683,space,0.4964661,None,289.7820332,290.4947731,290.8260323,290.7954411,290.7955159,290.8260323,290.8260323,290.8260323,294.8456037,999,1,[4.046675999998115],[4.04669119999744],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,3,9,45,3,300.4246763,,300.4115137,300.4246763,301.42462,301.42462,301.42462,301.7265971,space,0.285895,None,301.7278648,301.8410848,302.1761437,302.1449543,302.1450316,302.1761437,302.1761437,302.1761437,304.2590147,500,1,[2.1108158999995794],[2.11083150000195],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,3,10,46,8,304.2732935,,304.2604872,304.2732935,305.2731505,305.2731505,305.2731505,306.0080597,space,0.7174914,None,306.0093674,306.7227209,307.0578194,307.0254659,307.0255586,307.0578194,307.0578194,307.0578194,309.7736533,980,1,[2.7448192999872845],[2.7448353999934625],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,3,11,47,7,309.7880614,,309.7752062,309.7880614,310.7879306,310.7879306,310.7879306,311.3403865,space,0.5407645,None,311.3418567,311.7539,312.0883814,312.0554374,312.0555337,312.0883814,312.0883814,312.0883814,314.6055751,800,1,[2.546592300001066],[2.5466201000090223],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,4,0,48,6,314.619964,,314.6070516,314.619964,315.6198828,315.6198828,315.6198828,316.638462,space,1.0094898,None,316.6399145,316.7527272,317.0879555,317.0553785,317.0554507,317.0879555,317.0879555,317.0879555,322.2861256,874,1,[5.227277600002708],[5.227292199997464],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,4,1,49,7,322.3007749,,322.2876435,322.3007749,323.3004211,323.3004211,323.3004211,323.6524338,space,0.3463444,None,323.6539362,324.0669995,324.3977911,324.3654691,324.3655406,324.3977911,324.3977911,324.3977911,327.0349524,880,1,[2.665651000017533],[2.665671499999007],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,4,2,50,11,327.0489862,,327.0364385,327.0489862,328.0489126,328.0489126,328.0489126,328.167992,space,0.1087593,None,328.1693387,328.8818491,329.2216359,329.1855428,329.1856187,329.2216359,329.2216359,329.2216359,330.9333819,500,1,[1.744302000006428],[1.7443163999996614],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,4,3,51,8,330.9478737,,330.9349972,330.9478737,331.9475963,331.9475963,331.9475963,332.1662138,space,0.2059694,None,332.1673604,332.8807242,333.2172774,333.1854029,333.1854737,333.2172774,333.2172774,333.2172774,336.6314308,500,1,[3.4425943000242114],[3.4426098000258207],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,4,5,53,9,344.1931957,,344.1804118,344.1931957,345.1930214,345.1930214,345.1930214,346.1952898,space,0.9914896,None,346.1966294,346.3094158,346.636994,346.6054301,346.6055023,346.636994,346.636994,346.636994,349.4771557,780,1,[2.8675418000202626],[2.8675574000226334],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,4,6,54,5,349.491495,,349.4786353,349.491495,350.4913386,350.4913386,350.4913386,350.8433114,space,0.3393642,None,350.8453235,351.5573369,351.8862899,351.8554841,351.8555778,351.8862899,351.8862899,351.8862899,355.0252915,898,1,[3.166237199999159],[3.1662584000150673],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,4,9,57,10,366.5357513,,366.5229479,366.5357513,367.5357907,367.5357907,367.5357907,367.5709257,space,0.0201616,None,367.5721733,367.9853613,368.3167328,368.28536,368.285434,368.3167328,368.3167328,368.3167328,371.653045,590,1,[3.3641473000170663],[3.3641640999994706],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,4,10,58,4,371.6673283,,371.6547048,371.6673283,372.6672095,372.6672095,372.6672095,374.0359091,space,1.3605739,None,374.0373125,374.4499515,374.7757652,374.7452147,374.745288,374.7757652,374.7757652,374.7757652,377.0676452,509,1,[2.318837800004985],[2.318856900004903],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,4,11,59,3,377.0822029,,377.069112,377.0822029,378.0819968,378.0819968,378.0819968,378.6014992,space,0.516596,None,378.602885,378.7151927,379.0463561,379.0152706,379.0153435,379.0463561,379.0463561,379.0463561,383.6655526,209,1,[4.646935299999313],[4.64694989999407],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,5,1,61,4,387.8611759,,387.8479471,387.8611759,388.8612231,388.8612231,388.8612231,391.7789674,space,2.9030484,None,391.780219,392.1932246,392.5272596,392.4958241,392.4958948,392.5272596,392.5272596,392.5272596,395.6268409,590,1,[3.1277670999988914],[3.1277800999814644],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,5,2,62,5,395.6418586,,395.6283425,395.6418586,396.6418654,396.6418654,396.6418654,396.6778657,space,0.0333301,None,396.6792953,397.3916676,397.7270751,397.6955576,397.6956302,397.7270751,397.7270751,397.7270751,409.2395951,530,1,[11.54041159999906],[11.540425499988487],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,5,3,63,3,409.25366,,409.240954,409.25366,410.254092,410.254092,410.254092,410.5732321,space,0.3152242,None,410.5750736,410.6874384,411.0193037,410.9854299,410.9855279,411.0193037,411.0193037,411.0193037,414.4385553,300,1,[3.4494184000068344],[3.449433500005398],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,5,5,65,11,418.4016098,,418.3889449,418.4016098,419.4016086,419.4016086,419.4016086,419.4372535,space,0.0227737,None,419.4386869,420.151109,420.4872939,420.4552006,420.4552974,420.4872939,420.4872939,420.4872939,423.2855612,490,1,[2.8267509999859612],[2.82676550000906],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,5,6,66,8,423.3000917,,423.2869925,423.3000917,424.2999979,424.2999979,424.2999979,426.9516865,space,2.6483307,None,426.9531158,427.6652847,427.9979667,427.9651055,427.9652026,427.9979667,427.9979667,427.9979667,430.6497675,389,1,[2.6807095000112895],[2.6807245000090916],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,5,7,67,10,430.6643949,,430.6513486,430.6643949,431.6641309,431.6641309,431.6641309,431.8497944,space,0.1822896,None,431.8510897,432.2637554,432.5975815,432.5653787,432.5654511,432.5975815,432.5975815,432.5975815,434.6485574,578,1,[2.0796572000253946],[2.079674000007799],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,5,8,68,9,434.6627802,,434.6501818,434.6627802,435.6628885,435.6628885,435.6628885,436.6814148,space,1.0094532,None,436.6827931,436.7956381,437.126337,437.0953385,437.0954154,437.126337,437.126337,437.126337,438.9970622,675,1,[1.8981778000015765],[1.898195299989311],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,5,10,70,7,443.4431238,,443.4301786,443.4431238,444.4429735,444.4429735,444.4429735,445.7949888,space,1.3353393,None,445.7962525,446.2090397,446.5377454,446.5051154,446.5052162,446.5377454,446.5377454,446.5377454,449.5102773,245,1,[3.0014832000015303],[3.0014984000008553],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,5,11,71,6,449.5244275,,449.5118546,449.5244275,450.5243746,450.5243746,450.5243746,452.3098768,space,1.774165,None,452.3112042,452.4236646,452.759413,452.7257138,452.7257867,452.759413,452.759413,452.759413,454.5581589,268,1,[1.8286590999923646],[1.8286733999848366],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,6,0,72,5,454.5727541,,454.559625,454.5727541,455.5726024,455.5726024,455.5726024,456.3911078,space,0.8023861,None,456.3923395,457.1056083,457.4379104,457.4056696,457.4057391,457.4379104,457.4379104,457.4379104,465.2216058,153,1,[7.8123076999909244],[7.812322599987965],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,6,1,73,6,465.2360969,,465.2231775,465.2360969,466.2358466,466.2358466,466.2358466,466.6875381,space,0.4345496,None,466.6888691,466.8021895,467.1386965,467.1054297,467.1055067,467.1386965,467.1386965,467.1386965,471.0029729,378,1,[3.8940719999955036],[3.8940862999879755],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,6,2,74,8,471.017356,,471.0047216,471.017356,472.0167803,472.0167803,472.0167803,472.5694645,space,0.5488837,None,472.5708887,473.2832248,473.6175484,473.5855229,473.5855943,473.6175484,473.6175484,473.6175484,476.1346435,989,1,[2.5453431000059936],[2.5453590000106487],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,6,3,75,11,476.1488482,,476.1361865,476.1488482,477.148474,477.148474,477.148474,478.6338517,space,1.4791406,None,478.6353396,479.3479152,479.6764148,479.6452831,479.6453575,479.6764148,479.6764148,479.6764148,482.0823083,555,1,[2.4334240999887697],[2.4334389999858104],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,6,4,76,4,482.0967613,,482.0837279,482.0967613,483.0967735,483.0967735,483.0967735,485.1481359,space,2.0449865,None,485.1493858,485.5625589,485.8982085,485.8658426,485.8659141,485.8982085,485.8982085,485.8982085,487.663941,654,1,[1.7935604000231251],[1.7935772000055294],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,6,5,77,10,487.6781018,,487.665503,487.6781018,488.6782651,488.6782651,488.6782651,489.5427517,space,0.8605877,None,489.5444259,489.9502491,490.2834521,490.2509713,490.251036,490.2834521,490.2834521,490.2834521,494.5284002,545,1,[4.274098800000502],[4.274113999999827],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,6,7,79,3,502.4230035,,502.4100719,502.4230035,503.423489,503.423489,503.423489,503.958769,space,0.5296882,None,503.9603485,504.0729544,504.4071691,504.3754222,504.3754938,504.4071691,504.4071691,504.4071691,506.7410779,589,1,[2.36201159999473],[2.362028500007],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,6,10,82,7,518.4846234,,518.4719186,518.4846234,519.4843123,519.4843123,519.4843123,519.7369511,space,0.2485857,None,519.7383523,520.1511003,520.4886463,520.4552787,520.4553496,520.4886463,520.4886463,520.4886463,529.4660228,786,1,[9.007248600013554],[9.007264000014402],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,6,11,83,9,529.4802248,,529.4674545,529.4802248,530.4804262,530.4804262,530.4804262,533.7142252,space,3.216487,None,533.7161092,533.8291062,534.1570996,534.1252211,534.1252936,534.1570996,534.1570996,534.1570996,537.2471045,234,1,[3.1178976999945007],[3.1179122000175994],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,7,0,84,10,537.2615868,,537.2485437,537.2615868,538.2615474,538.2615474,538.2615474,554.9735373,space,16.7024676,None,554.9745481,555.3885203,555.7072998,555.684689,555.6847202,555.7072998,555.7072998,555.7072998,563.7204282,579,1,[8.033480199985206],[8.03349370000069],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,7,1,85,8,563.7354091,,563.721985,563.7354091,564.7353767,564.7353767,564.7353767,565.3538928,space,0.6112899,None,565.3551747,566.0681458,566.3942886,566.3650607,566.3651251,566.3942886,566.3942886,566.3942886,571.5687841,671,1,[5.199960800004192],[5.199974699993618],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,7,2,86,5,571.5833382,,571.5701975,571.5833382,572.5832679,572.5832679,572.5832679,573.8183896,space,1.2275741,None,573.8196805,574.5325688,574.8647982,574.8354906,574.8355594,574.8647982,574.8647982,574.8647982,581.0159798,143,1,[6.177025599987246],[6.177040999988094],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,7,3,87,7,581.0304735,,581.0174169,581.0304735,582.0301446,582.0301446,582.0301446,582.2491378,space,0.2134023,None,582.2504053,582.6631757,582.994247,582.9653697,582.965432,582.994247,582.994247,582.994247,586.3635442,888,1,[3.3950085999967996],[3.39502279998851],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,7,5,89,6,590.3107014,,590.2976091,590.3107014,591.3102949,591.3102949,591.3102949,591.860487,space,0.546789,None,591.86108,591.9762006,592.3062946,592.2759047,592.2759796,592.3062946,592.3062946,592.3062946,594.5769777,233,1,[2.297688799997559],[2.297702500014566],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
